НомерСделки,ДатаСделки,КолвоСчетов,НомерСчета,ДатаСчета,Сумма
CR012840,4020-04-13 11:36:48,2,CR014951,4020-04-16 20:45:55,13298.16
CR012850,4020-05-06 00:00:00,2,CR016030,4020-05-29 00:00:00,263530.13
CR012850,4020-05-06 00:00:00,2,CR016032,4020-05-29 17:15:56,0.0
CR012856,4020-05-19 00:00:00,2,CR015425,4020-05-12 14:36:16,0.0
CR012856,4020-05-19 00:00:00,2,CR015549,4020-05-19 10:56:52,2525.0
CR012874,4020-04-14 12:38:05,2,CR015187,4020-04-24 00:00:00,379030.01
CR012874,4020-04-14 12:38:05,2,CR015189,4020-04-29 16:31:12,0.0
CR012891,4020-04-10 18:26:31,2,CR014921,4020-04-10 16:35:09,0.0
CR012891,4020-04-10 18:26:31,2,CR014922,4020-04-10 16:35:56,500.0
CR012892,4020-04-09 00:00:00,2,CR014915,4020-04-09 16:03:48,0.0
CR012892,4020-04-09 00:00:00,2,CR014916,4020-04-09 16:04:33,900.0
CR012894,4020-04-10 18:26:32,2,CR014924,4020-04-10 16:41:13,0.0
CR012894,4020-04-10 18:26:32,2,CR014925,4020-04-10 16:41:52,1800.0
CR012904,4020-05-28 00:00:00,2,CR015949,4020-06-02 17:06:10,3189.0
CR012904,4020-05-28 00:00:00,2,CR015950,4020-06-02 17:07:00,0.0
CR012912,4020-04-16 15:46:08,2,CR015381,4020-05-08 12:34:52,247263.58
CR012912,4020-04-16 15:46:08,2,CR015515,4020-05-08 17:42:08,0.0
CR012916,4020-04-17 12:40:06,2,CR015513,4020-05-14 00:00:00,53325.0
CR012916,4020-04-17 12:40:06,2,CR015514,4020-05-14 18:49:09,0.0
CR012937,4020-04-22 11:10:53,2,CR014983,4020-04-22 11:22:47,0.0
CR012937,4020-04-22 11:10:53,2,CR015024,4020-04-22 16:19:44,2710.0
CR012940,4020-04-21 21:20:28,2,CR015073,4020-04-21 12:10:16,0.0
CR012940,4020-04-21 21:20:28,2,CR015074,4020-04-24 12:11:08,1400.0
CR012942,4020-04-21 21:20:30,2,CR015014,4020-04-21 14:02:13,0.0
CR012942,4020-04-21 21:20:30,2,CR015015,4020-04-21 14:03:14,1000.0
CR012944,4020-04-17 17:58:48,2,CR015000,4020-04-17 13:27:19,0.0
CR012944,4020-04-17 17:58:48,2,CR015002,4020-04-17 13:28:09,500.0
CR012947,4020-04-16 18:49:12,2,CR014998,4020-04-16 13:18:30,0.0
CR012947,4020-04-16 18:49:12,2,CR014999,4020-04-16 13:20:49,500.0
CR012955,4020-04-22 15:23:42,2,CR015069,4020-04-24 11:36:48,0.0
CR012955,4020-04-22 15:23:42,2,CR015090,4020-04-24 16:26:35,220.0
CR012966,4020-04-23 11:46:10,2,CR018787,4020-04-23 19:29:40,0.0
CR012966,4020-04-23 11:46:10,2,CR015139,4020-04-28 10:25:01,0.0
CR012967,4020-04-15 15:21:00,2,CR015378,4020-04-24 17:10:59,110579.85
CR012967,4020-04-15 15:21:00,2,CR015379,4020-04-24 17:11:00,1310.0
CR012969,4020-04-23 13:20:02,2,CR015242,4020-04-21 00:00:00,0.0
CR012969,4020-04-23 13:20:02,2,CR015243,4020-04-21 17:31:30,0.0
CR012977,4020-04-23 17:45:27,2,CR016117,4020-06-10 12:56:40,52545.08
CR012977,4020-04-23 17:45:27,2,CR016140,4020-06-10 16:21:43,14080.0
CR012983,4020-04-22 19:56:01,2,CR015079,4020-04-22 13:42:41,10833.0
CR012983,4020-04-22 19:56:01,2,CR015080,4020-04-22 13:43:37,0.0
CR012992,4020-04-24 15:58:20,2,CR015518,4020-05-06 00:00:00,0.0
CR012992,4020-04-24 15:58:20,2,CR015355,4020-05-06 18:13:13,234404.96
CR013042,4020-04-27 17:15:52,2,CR015387,4020-05-05 18:18:07,58309.06
CR013042,4020-04-27 17:15:52,2,CR015488,4020-05-05 18:18:09,1800.0
CR013050,4020-04-24 17:59:11,2,CR015199,4020-04-24 09:39:26,0.0
CR013050,4020-04-24 17:59:11,2,CR015200,4020-04-24 09:39:55,1400.0
CR013053,4020-04-28 11:38:20,2,CR015353,4020-05-06 00:00:00,168201.54
CR013053,4020-04-28 11:38:20,2,CR015516,4020-05-07 19:17:20,0.0
CR013059,4020-04-28 13:12:59,2,CR015702,4020-05-22 00:00:00,79228.97
CR013059,4020-04-28 13:12:59,2,CR015710,4020-05-22 16:03:22,0.0
CR013061,4020-04-28 00:00:00,2,CR015217,4020-04-28 00:00:00,19880.0
CR013061,4020-04-28 00:00:00,2,CR015222,4020-04-28 17:09:27,18004.8
CR013062,4020-04-28 14:25:49,2,CR015218,4020-04-29 00:00:00,20592.88
CR013062,4020-04-28 14:25:49,2,CR015223,4020-04-29 17:55:25,18488.4
CR013074,4020-04-27 19:49:36,2,CR015191,4020-04-29 16:35:27,5970.6
CR013074,4020-04-27 19:49:36,2,CR015194,4020-04-29 16:51:38,7704.0
CR013103,4020-04-29 15:34:56,2,CR015291,4020-04-29 16:36:16,0.0
CR013103,4020-04-29 15:34:56,2,CR015292,4020-04-29 16:36:59,1400.0
CR013117,4020-04-01 14:57:02,2,CR015260,4020-05-04 10:00:56,0.0
CR013117,4020-04-01 14:57:02,2,CR015263,4020-05-04 10:02:01,0.0
CR013124,4020-04-29 19:58:21,2,CR015377,4020-05-08 11:58:23,50.0
CR013124,4020-04-29 19:58:21,2,CR015634,4020-05-21 10:59:15,350.0
CR013142,4020-04-29 21:25:53,2,CR015293,4020-05-04 16:38:26,0.0
CR013142,4020-04-29 21:25:53,2,CR015294,4020-05-04 16:38:43,0.0
CR013144,4021-03-31 00:00:00,2,CR024464,4021-03-31 00:00:00,0.0
CR013144,4021-03-31 00:00:00,2,CR024465,4021-03-31 00:00:00,6000.0
CR013151,4020-04-30 13:30:10,2,CR015733,4020-05-26 14:57:05,930.0
CR013151,4020-04-30 13:30:10,2,CR015918,4020-06-01 16:50:16,460.0
CR013159,4020-05-04 08:52:49,2,CR015479,4020-05-12 00:00:00,46729.14
CR013159,4020-05-04 08:52:49,2,CR015480,4020-05-12 17:42:19,1506.0
CR013168,4020-05-04 12:43:50,2,CR015281,4020-05-04 14:35:28,3616.0
CR013168,4020-05-04 12:43:50,2,CR015282,4020-05-04 14:36:12,2380.0
CR013178,4020-05-04 13:08:43,2,CR015279,4020-05-04 14:33:16,843.0
CR013178,4020-05-04 13:08:43,2,CR015280,4020-05-04 14:34:26,1369.0
CR013188,4020-05-05 09:13:56,2,CR015301,4020-05-05 09:32:08,250.0
CR013188,4020-05-05 09:13:56,2,CR015457,4020-05-14 09:15:05,800.0
CR013192,4020-06-25 00:00:00,2,CR016671,4020-07-02 16:39:42,0.0
CR013192,4020-06-25 00:00:00,2,CR016672,4020-07-02 16:40:20,1990.0
CR013199,4020-05-05 17:54:43,2,CR016297,4020-06-18 15:32:52,0.0
CR013199,4020-05-05 17:54:43,2,CR016678,4020-06-30 16:37:59,0.0
CR013207,4020-05-06 11:24:12,2,CR017267,4020-07-27 15:22:54,215931.21
CR013207,4020-05-06 11:24:12,2,CR017268,4020-07-28 16:53:07,8800.0
CR013217,4020-05-07 10:47:20,2,CR016194,4020-06-11 00:00:00,62745.94
CR013217,4020-05-07 10:47:20,2,CR016195,4020-06-11 15:50:27,17500.0
CR013219,4020-05-05 21:34:26,2,CR015535,4020-05-05 14:41:47,9887.0
CR013219,4020-05-05 21:34:26,2,CR015536,4020-05-05 14:42:23,0.0
CR013226,4020-05-07 12:30:43,2,CR017265,4020-07-22 00:00:00,117000.99
CR013226,4020-05-07 12:30:43,2,CR017266,4020-07-24 16:31:54,0.0
CR013252,4020-05-08 14:33:04,2,CR016406,4020-06-23 00:00:00,48805.18
CR013252,4020-05-08 14:33:04,2,CR016407,4020-06-23 17:36:02,0.0
CR013253,4020-05-08 14:44:17,2,CR015409,4020-05-12 10:49:33,890.0
CR013253,4020-05-08 14:44:17,2,CR015410,4020-05-12 10:52:19,3175.0
CR013256,4020-05-04 00:00:00,2,CR015390,4020-05-04 17:07:25,0.0
CR013256,4020-05-04 00:00:00,2,CR015391,4020-05-04 17:08:10,1200.0
CR013259,4020-05-08 16:25:45,2,CR015394,4020-05-08 17:41:19,0.0
CR013259,4020-05-08 16:25:45,2,CR015395,4020-05-08 17:42:04,2550.0
CR013271,4020-05-12 09:30:36,2,CR016311,4020-06-25 00:00:00,111106.85
CR013271,4020-05-12 09:30:36,2,CR016465,4020-06-25 17:31:32,0.0
CR013280,4020-05-12 13:11:24,2,CR015968,4020-06-02 00:00:00,172354.49
CR013280,4020-05-12 13:11:24,2,CR016069,4020-06-05 16:31:48,0.0
CR013282,4020-05-08 22:01:36,2,CR015420,4020-05-08 13:59:15,0.0
CR013282,4020-05-08 22:01:36,2,CR015421,4020-05-08 13:59:52,1500.0
CR013283,4020-05-07 19:22:59,2,CR015418,4020-05-07 13:42:17,0.0
CR013283,4020-05-07 19:22:59,2,CR015419,4020-05-07 13:43:02,1500.0
CR013285,4020-05-07 19:23:00,2,CR015422,4020-05-07 14:09:41,0.0
CR013285,4020-05-07 19:23:00,2,CR015423,4020-05-07 14:10:43,1200.0
CR013299,4020-05-12 18:00:32,2,CR015708,4020-05-22 00:00:00,72144.88
CR013299,4020-05-12 18:00:32,2,CR015709,4020-05-22 16:03:21,0.0
CR013303,4020-05-13 09:24:59,2,CR017091,4020-07-02 00:00:00,187680.0
CR013303,4020-05-13 09:24:59,2,CR017095,4020-07-16 16:24:35,8750.0
CR013357,4020-06-30 00:00:00,2,CR016500,4020-06-30 09:00:40,0.0
CR013357,4020-06-30 00:00:00,2,CR016501,4020-06-30 09:01:14,1558.0
CR013358,4020-05-13 23:47:37,2,CR015825,4020-06-12 00:00:00,3827.0
CR013358,4020-05-13 23:47:37,2,CR016322,4020-06-12 16:14:24,129532.79
CR013360,4020-05-01 00:00:00,2,CR015680,4020-05-22 12:39:11,0.0
CR013360,4020-05-01 00:00:00,2,CR015681,4020-05-22 12:39:29,0.0
CR013392,4020-05-18 00:00:00,2,CR015831,4020-05-29 11:32:12,0.0
CR013392,4020-05-18 00:00:00,2,CR015832,4020-05-29 11:33:36,0.0
CR013397,4020-05-18 12:00:16,2,CR015689,4020-05-20 00:00:00,19674.88
CR013397,4020-05-18 12:00:16,2,CR015572,4020-05-20 08:39:21,21575.78
CR013407,4020-05-18 14:59:08,2,CR015571,4020-05-20 08:38:25,6690.0
CR013407,4020-05-18 14:59:08,2,CR015617,4020-05-20 17:51:23,5738.1
CR013411,4020-05-18 15:05:08,2,CR015971,4020-06-02 00:00:00,144264.65
CR013411,4020-05-18 15:05:08,2,CR016035,4020-06-04 17:50:07,0.0
CR013416,4020-05-18 16:04:17,2,CR015829,4020-05-29 11:22:11,0.0
CR013416,4020-05-18 16:04:17,2,CR015830,4020-05-29 11:26:44,0.0
CR013423,4020-05-19 09:49:28,2,CR016719,4020-07-01 00:00:00,101070.2
CR013423,4020-05-19 09:49:28,2,CR016720,4020-07-01 17:04:16,0.0
CR013435,4020-05-19 13:05:08,2,CR016308,4020-06-19 11:34:50,0.0
CR013435,4020-05-19 13:05:08,2,CR016313,4020-06-19 14:04:52,51142.64
CR013449,4020-05-18 17:06:10,2,CR015674,4020-05-22 12:28:03,0.0
CR013449,4020-05-18 17:06:10,2,CR015675,4020-05-22 12:28:28,0.0
CR013451,4020-05-13 23:47:42,2,CR015600,4020-05-13 14:06:22,0.0
CR013451,4020-05-13 23:47:42,2,CR015601,4020-05-13 14:07:04,2400.0
CR013452,4020-05-13 23:47:43,2,CR015602,4020-05-13 14:15:39,0.0
CR013452,4020-05-13 23:47:43,2,CR015603,4020-05-13 14:16:16,2400.0
CR013472,4020-05-12 18:39:44,2,CR015637,4020-05-12 13:44:46,0.0
CR013472,4020-05-12 18:39:44,2,CR015638,4020-05-12 13:45:54,600.0
CR013512,4020-05-22 20:00:02,2,CR015935,4020-05-22 16:21:34,6060.0
CR013512,4020-05-22 20:00:02,2,CR015936,4020-05-22 16:23:27,0.0
CR013526,4020-05-26 12:51:56,2,CR016284,4020-06-05 16:41:42,0.0
CR013526,4020-05-26 12:51:56,2,CR016285,4020-06-05 16:41:43,7615.0
CR013534,4020-05-22 20:00:06,2,CR015738,4020-05-22 15:45:51,0.0
CR013534,4020-05-22 20:00:06,2,CR015841,4020-05-29 12:44:58,1900.0
CR013538,4020-06-22 00:00:00,2,CR016682,4020-07-03 08:32:24,0.0
CR013538,4020-06-22 00:00:00,2,CR016683,4020-07-03 08:32:51,4969.0
CR013549,4020-05-27 09:47:36,2,CR016038,4020-05-27 00:00:00,570.0
CR013549,4020-05-27 09:47:36,2,CR016641,4020-07-02 11:08:45,485.0
CR013554,4020-05-27 10:08:22,2,CR015763,4020-05-27 12:23:58,300.0
CR013554,4020-05-27 10:08:22,2,CR016016,4020-06-04 11:17:11,150.0
CR013556,4021-03-31 00:00:00,2,CR024466,4021-03-31 00:00:00,0.0
CR013556,4021-03-31 00:00:00,2,CR024462,4021-03-31 00:00:00,105.0
CR013560,4020-05-27 13:31:35,2,CR017097,4020-07-20 00:00:00,60248.04
CR013560,4020-05-27 13:31:35,2,CR017100,4020-07-20 00:00:00,0.0
CR013564,4020-05-27 14:44:28,2,CR015862,4020-05-29 16:14:37,0.0
CR013564,4020-05-27 14:44:28,2,CR016178,4020-06-15 10:32:59,2150.0
CR013570,4020-05-27 15:44:16,2,CR015970,4020-06-01 00:00:00,459072.77
CR013570,4020-05-27 15:44:16,2,CR016268,4020-06-17 14:18:09,0.0
CR013571,4020-07-21 00:00:00,2,CR017212,4020-07-27 11:33:58,160.0
CR013571,4020-07-21 00:00:00,2,CR017213,4020-07-27 11:35:06,0.0
CR013583,4020-05-27 22:41:23,2,CR015807,4020-05-27 15:51:01,5640.0
CR013583,4020-05-27 22:41:23,2,CR015808,4020-05-27 15:51:56,2690.0
CR013592,4020-05-28 11:02:30,2,CR015827,4020-05-29 11:14:45,0.0
CR013592,4020-05-28 11:02:30,2,CR015828,4020-05-29 11:19:49,0.0
CR013598,4020-05-28 14:30:29,2,CR016909,4020-07-08 17:00:11,83485.79
CR013598,4020-05-28 14:30:29,2,CR016910,4020-07-08 17:00:12,0.0
CR013615,4020-05-29 13:58:06,2,CR016916,4020-07-03 18:17:13,6390.0
CR013615,4020-05-29 13:58:06,2,CR016891,4020-07-10 14:49:46,0.0
CR013617,4020-07-14 00:00:00,2,CR018746,4020-09-23 09:10:56,0.0
CR013617,4020-07-14 00:00:00,2,CR019313,4020-10-09 12:08:24,800.0
CR013620,4020-05-29 17:07:20,2,CR015878,4020-05-29 09:56:30,0.0
CR013620,4020-05-29 17:07:20,2,CR015893,4020-05-29 10:57:17,1900.0
CR013658,4020-05-27 00:00:00,2,CR015898,4020-05-27 11:26:12,0.0
CR013658,4020-05-27 00:00:00,2,CR015901,4020-05-27 11:36:22,500.0
CR013659,4020-05-27 23:20:53,2,CR015900,4020-05-27 11:35:56,500.0
CR013659,4020-05-27 23:20:53,2,CR015899,4020-06-01 11:35:21,0.0
CR013662,4020-06-01 11:19:50,2,CR016174,4020-06-12 16:13:38,0.0
CR013662,4020-06-01 11:19:50,2,CR016409,4020-06-18 17:39:20,1415.0
CR013679,4020-06-01 17:37:18,2,CR015932,4020-06-02 15:55:18,0.0
CR013679,4020-06-01 17:37:18,2,CR016053,4020-06-05 11:52:25,1100.0
CR013686,4020-06-02 09:08:07,2,CR016404,4020-06-22 16:51:07,110929.0
CR013686,4020-06-02 09:08:07,2,CR016405,4020-06-22 16:51:08,0.0
CR013691,4020-05-29 18:31:36,2,CR015994,4020-06-03 15:28:34,8060.55
CR013691,4020-05-29 18:31:36,2,CR016029,4020-06-04 16:22:13,7496.31
CR013693,4020-06-02 00:00:00,2,CR016215,4020-06-16 12:51:10,500.0
CR013693,4020-06-02 00:00:00,2,CR016216,4020-06-16 12:51:57,50.0
CR013698,4020-06-02 11:55:21,2,CR016222,4020-06-16 14:02:47,565.0
CR013698,4020-06-02 11:55:21,2,CR016223,4020-06-16 14:03:29,1073.0
CR013701,4020-06-02 12:06:22,2,CR016220,4020-06-16 13:59:49,644.0
CR013701,4020-06-02 12:06:22,2,CR016221,4020-06-16 14:00:30,745.0
CR013716,4020-06-02 17:28:15,2,CR017386,4020-08-01 20:26:15,0.0
CR013716,4020-06-02 17:28:15,2,CR017624,4020-08-19 00:00:00,108445.58
CR013720,4020-06-01 21:58:28,2,CR015975,4020-06-01 13:15:01,0.0
CR013720,4020-06-01 21:58:28,2,CR015976,4020-06-01 13:16:45,1200.0
CR013744,4020-06-01 21:58:32,2,CR016031,4020-06-04 16:57:47,0.0
CR013744,4020-06-01 21:58:32,2,CR016119,4020-06-10 13:42:01,0.0
CR013745,4020-06-01 21:58:33,2,CR016205,4020-06-15 17:07:46,0.0
CR013745,4020-06-01 21:58:33,2,CR016206,4020-06-15 17:08:03,0.0
CR013748,4020-06-03 15:19:54,2,CR016145,4020-06-11 12:29:49,0.0
CR013748,4020-06-03 15:19:54,2,CR016146,4020-06-11 12:30:22,19200.0
CR013764,4020-06-04 11:40:31,2,CR016179,4020-06-15 11:02:52,19452.88
CR013764,4020-06-04 11:40:31,2,CR016326,4020-06-16 16:58:18,17651.4
CR013772,4020-06-04 16:20:05,2,CR016129,4020-06-10 15:23:11,127.0
CR013772,4020-06-04 16:20:05,2,CR016548,4020-06-30 16:37:46,0.0
CR013783,4020-06-05 13:43:12,2,CR016241,4020-06-09 16:40:25,2375.0
CR013783,4020-06-05 13:43:12,2,CR016118,4020-06-10 13:19:46,4500.0
CR013804,4020-06-09 09:38:18,2,CR016399,4020-06-22 16:51:04,3050.0
CR013804,4020-06-09 09:38:18,2,CR016402,4020-06-22 16:51:06,0.0
CR013810,4020-06-03 16:10:31,2,CR016085,4020-06-03 12:35:53,0.0
CR013810,4020-06-03 16:10:31,2,CR016086,4020-06-03 12:36:40,1200.0
CR013820,4020-06-09 14:09:47,2,CR016218,4020-06-16 13:57:31,597.0
CR013820,4020-06-09 14:09:47,2,CR016219,4020-06-16 13:58:16,751.0
CR013840,4020-06-10 12:04:57,2,CR018227,4020-08-19 00:00:00,168000.0
CR013840,4020-06-10 12:04:57,2,CR018228,4020-08-31 17:00:36,8750.0
CR013843,4020-06-01 21:58:35,2,CR016366,4020-06-23 13:26:02,0.0
CR013843,4020-06-01 21:58:35,2,CR016367,4020-06-23 13:26:20,0.0
CR013844,4020-06-10 13:02:38,2,CR016120,4020-06-10 13:54:04,0.0
CR013844,4020-06-10 13:02:38,2,CR016121,4020-06-10 13:54:41,2400.0
CR013860,4020-06-10 16:55:52,2,CR017735,4020-08-12 17:51:56,8700.0
CR013860,4020-06-10 16:55:52,2,CR017646,4020-08-19 00:00:00,210112.59
CR013878,4020-06-11 13:34:14,2,CR016668,4020-06-30 00:00:00,12600.0
CR013878,4020-06-11 13:34:14,2,CR016669,4020-06-30 16:37:55,2170.68
CR013887,4020-06-11 17:34:56,2,CR016165,4020-06-11 09:18:59,0.0
CR013887,4020-06-11 17:34:56,2,CR016166,4020-06-11 09:19:49,900.0
CR013889,4020-06-12 09:55:53,2,CR016483,4020-06-26 15:35:17,0.0
CR013889,4020-06-12 09:55:53,2,CR016484,4020-06-26 15:35:18,55689.34
CR013892,4020-06-12 11:59:46,2,CR016396,4020-06-23 00:00:00,40004.7
CR013892,4020-06-12 11:59:46,2,CR016397,4020-06-23 17:36:00,0.0
CR013901,4020-06-12 17:44:16,2,CR017838,4020-08-17 16:02:32,0.0
CR013901,4020-06-12 17:44:16,2,CR017839,4020-08-19 00:00:00,93129.47
CR013908,4020-06-10 18:50:40,2,CR016183,4020-06-10 14:27:47,2500.0
CR013908,4020-06-10 18:50:40,2,CR016184,4020-06-10 14:28:20,1000.0
CR013909,4020-06-15 10:44:31,2,CR016610,4020-06-25 17:50:00,0.0
CR013909,4020-06-15 10:44:31,2,CR016553,4020-07-01 08:34:21,0.0
CR013913,4020-06-11 17:35:00,2,CR016211,4020-06-11 10:48:16,5640.0
CR013913,4020-06-11 17:35:00,2,CR016212,4020-06-11 10:49:00,2664.0
CR013923,4020-06-15 14:25:38,2,CR016329,4020-06-22 08:56:22,0.0
CR013923,4020-06-15 14:25:38,2,CR016740,4020-06-22 16:51:10,0.0
CR013935,4020-06-15 17:36:59,2,CR016249,4020-06-15 10:21:31,0.0
CR013935,4020-06-15 17:36:59,2,CR016251,4020-06-15 10:24:16,0.0
CR013941,4020-06-16 12:16:50,2,CR017834,4020-08-14 16:04:27,72126.36
CR013941,4020-06-16 12:16:50,2,CR017835,4020-08-14 16:04:28,0.0
CR013958,4020-06-17 09:11:14,2,CR017812,4020-08-18 13:39:02,0.0
CR013958,4020-06-17 09:11:14,2,CR017813,4020-08-18 13:39:41,958.0
CR013964,4020-06-12 00:00:00,2,CR016439,4020-06-25 12:10:55,3151.5
CR013964,4020-06-12 00:00:00,2,CR016741,4020-06-30 16:38:04,100377.43
CR013981,4020-06-17 17:24:17,2,CR016400,4020-06-22 00:00:00,37824.07
CR013981,4020-06-17 17:24:17,2,CR016401,4020-06-22 16:51:05,1096.8
CR013982,4020-06-17 18:17:44,2,CR016279,4020-06-18 09:44:12,0.0
CR013982,4020-06-17 18:17:44,2,CR016280,4020-06-18 09:44:57,200.0
CR013993,4020-06-18 14:28:46,2,CR016299,4020-06-18 16:17:14,10000.0
CR013993,4020-06-18 14:28:46,2,CR016321,4020-06-18 17:39:19,27390.0
CR013995,4020-06-18 14:43:39,2,CR016691,4020-07-03 09:27:17,0.0
CR013995,4020-06-18 14:43:39,2,CR016975,4020-07-03 18:17:14,0.0
CR014005,4020-06-18 16:40:27,2,CR016347,4020-06-23 09:42:00,400.0
CR014005,4020-06-18 16:40:27,2,CR016653,4020-07-02 14:56:33,680.0
CR014019,4020-06-19 11:28:59,2,CR016546,4020-06-30 16:27:01,11660.0
CR014019,4020-06-19 11:28:59,2,CR016604,4020-06-30 16:37:53,9865.0
CR014035,4020-06-19 15:12:46,2,CR016348,4020-06-23 09:42:47,300.0
CR014035,4020-06-19 15:12:46,2,CR016438,4020-06-25 11:23:14,100.0
CR014039,4020-07-29 00:00:00,2,CR017290,4020-07-29 10:54:03,0.0
CR014039,4020-07-29 00:00:00,2,CR017291,4020-07-29 10:54:31,1336.0
CR014044,4020-06-22 10:19:08,2,CR016424,4020-06-24 16:15:11,14897.65
CR014044,4020-06-22 10:19:08,2,CR016425,4020-06-24 16:16:31,13371.22
CR014052,4020-06-22 00:00:00,2,CR016771,4020-06-19 00:00:00,1480.0
CR014052,4020-06-22 00:00:00,2,CR016889,4020-07-10 14:47:04,45.0
CR014062,4020-06-22 15:13:48,2,CR017532,4020-08-05 17:02:35,50915.18
CR014062,4020-06-22 15:13:48,2,CR017609,4020-08-07 13:46:29,6670.88
CR014065,4020-06-16 19:26:21,2,CR016344,4020-06-16 09:26:15,0.0
CR014065,4020-06-16 19:26:21,2,CR016374,4020-06-16 13:31:48,600.0
CR014066,4020-06-22 15:57:52,2,CR016372,4020-06-22 13:30:47,0.0
CR014066,4020-06-22 15:57:52,2,CR016373,4020-06-22 13:31:25,600.0
CR014078,4020-06-22 18:02:56,2,CR018241,4020-08-19 00:00:00,173600.0
CR014078,4020-06-22 18:02:56,2,CR018242,4020-08-28 16:24:33,8700.0
CR014079,4020-06-22 18:09:16,2,CR016343,4020-06-23 08:23:43,0.0
CR014079,4020-06-22 18:09:16,2,CR016387,4020-06-23 16:57:10,134.0
CR014092,4020-06-23 00:00:00,2,CR016973,4020-07-01 00:00:00,0.0
CR014092,4020-06-23 00:00:00,2,CR016974,4020-07-01 17:04:18,0.0
CR014093,4020-06-23 10:29:38,2,CR016971,4020-07-01 00:00:00,0.0
CR014093,4020-06-23 10:29:38,2,CR016972,4020-07-01 17:04:17,0.0
CR014114,4020-06-24 12:34:00,2,CR017061,4020-07-16 00:00:00,73609.33
CR014114,4020-06-24 12:34:00,2,CR017062,4020-07-20 17:11:41,0.0
CR014124,4020-06-24 13:23:35,2,CR016978,4020-07-07 18:43:31,0.0
CR014124,4020-06-24 13:23:35,2,CR016979,4020-07-07 18:43:32,0.0
CR014137,4020-06-24 17:34:48,2,CR018341,4020-09-01 00:00:00,63135.02
CR014137,4020-06-24 17:34:48,2,CR018342,4020-09-04 12:48:24,0.0
CR014139,4020-06-24 18:23:39,2,CR017168,4020-07-22 20:58:48,43965.89
CR014139,4020-06-24 18:23:39,2,CR017171,4020-07-23 14:39:28,8700.0
CR014142,4020-06-25 09:23:49,2,CR017166,4020-07-23 14:21:25,0.0
CR014142,4020-06-25 09:23:49,2,CR017167,4020-07-23 14:21:45,21141.81
CR014158,4020-06-25 15:36:46,2,CR016773,4020-07-06 16:54:40,5365.0
CR014158,4020-06-25 15:36:46,2,CR016892,4020-07-10 14:51:03,0.0
CR014165,4020-06-26 12:34:41,2,CR017155,4020-07-16 00:00:00,109855.21
CR014165,4020-06-26 12:34:41,2,CR017262,4020-07-20 20:22:07,0.0
CR014214,4020-06-30 13:05:53,2,CR016854,4020-07-09 13:12:00,13550.0
CR014214,4020-06-30 13:05:53,2,CR016917,4020-07-09 17:47:25,3435.0
CR014222,4020-06-30 13:52:44,2,CR016692,4020-06-30 00:00:00,24559.0
CR014222,4020-06-30 13:52:44,2,CR016706,4020-06-30 16:38:00,11787.75
CR014228,4020-06-30 14:22:24,2,CR016544,4020-06-30 16:15:39,64.0
CR014228,4020-06-30 14:22:24,2,CR016545,4020-06-30 16:16:27,1427.0
CR014233,4020-06-30 15:43:21,2,CR016540,4020-06-30 16:10:40,80.0
CR014233,4020-06-30 15:43:21,2,CR016541,4020-06-30 16:11:38,1909.0
CR014234,4020-06-30 15:57:42,2,CR016542,4020-06-30 16:13:57,24.0
CR014234,4020-06-30 15:57:42,2,CR016543,4020-06-30 16:14:58,949.0
CR014241,4020-06-30 18:12:19,2,CR017162,4020-07-16 16:24:38,0.0
CR014241,4020-06-30 18:12:19,2,CR017060,4020-07-20 16:49:18,166746.57
CR014243,4020-06-30 18:12:20,2,CR016567,4020-06-30 10:00:24,0.0
CR014243,4020-06-30 18:12:20,2,CR016568,4020-06-30 10:01:29,2400.0
CR014257,4020-07-01 13:26:04,2,CR016704,4020-06-26 00:00:00,3006.75
CR014257,4020-07-01 13:26:04,2,CR016705,4020-06-26 22:34:17,1483.37
CR014276,4020-07-02 09:46:52,2,CR016620,4020-07-02 10:38:19,0.0
CR014276,4020-07-02 09:46:52,2,CR016621,4020-07-02 10:38:48,2230.0
CR014296,4020-07-02 15:51:35,2,CR016710,4020-07-03 16:21:37,0.0
CR014296,4020-07-02 15:51:35,2,CR016711,4020-07-03 16:22:18,270.0
CR014313,4020-07-03 14:07:40,2,CR016920,4020-07-13 13:36:58,1650.0
CR014313,4020-07-03 14:07:40,2,CR017452,4020-08-04 08:24:07,0.0
CR014314,4020-07-03 14:13:55,2,CR017841,4020-08-03 00:00:00,0.0
CR014314,4020-07-03 14:13:55,2,CR017440,4020-08-03 12:10:13,1700.0
CR014326,4020-07-06 08:49:12,2,CR017001,4020-07-15 15:56:45,0.0
CR014326,4020-07-06 08:49:12,2,CR017002,4020-07-15 15:57:01,3375.0
CR014341,4020-07-06 10:17:42,2,CR016763,4020-07-06 15:09:55,8000.0
CR014341,4020-07-06 10:17:42,2,CR016786,4020-07-07 18:26:03,4000.0
CR014345,4020-07-07 00:00:00,2,CR016788,4020-07-07 18:36:56,2270.0
CR014345,4020-07-07 00:00:00,2,CR016789,4020-07-07 18:37:35,2000.0
CR014349,4020-07-06 12:40:45,2,CR018437,4020-09-01 00:00:00,33301.08
CR014349,4020-07-06 12:40:45,2,CR018438,4020-09-08 00:00:00,0.0
CR014353,4020-07-06 13:35:14,2,CR016798,4020-07-08 09:03:46,3150.0
